year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,5,16,1010,1020,-10,1147,1216,-29,9E,3341,N922XJ,EWR,DTW,77,488,10,20,2013-05-16T14:00:00Z
2013,3,19,632,634,-2,940,951,-11,UA,1276,N15712,EWR,AUS,231,1504,6,34,2013-03-19T10:00:00Z
2013,12,19,1147,1150,-3,1341,1406,-25,YV,2885,N931LR,LGA,CLT,84,544,11,50,2013-12-19T16:00:00Z
2013,4,5,1559,1456,63,1933,1759,94,UA,1186,N21723,EWR,MIA,182,1085,14,56,2013-04-05T18:00:00Z
2013,8,20,1008,1006,2,1231,1255,-24,UA,1735,N16217,EWR,LAX,302,2454,10,6,2013-08-20T14:00:00Z
2013,12,25,1153,1155,-2,1409,1417,-8,EV,4495,N13903,EWR,SAV,115,708,11,55,2013-12-25T16:00:00Z
2013,9,7,1742,1740,2,1958,2035,-37,AA,67,N3KJAA,JFK,SAN,298,2446,17,40,2013-09-07T21:00:00Z
2013,5,25,1951,1700,171,2251,1955,176,AA,257,N3APAA,JFK,LAS,307,2248,17,0,2013-05-25T21:00:00Z
2013,1,12,606,610,-4,837,902,-25,B6,145,N519JB,JFK,PBI,134,1028,6,10,2013-01-12T11:00:00Z
2013,7,19,1521,1530,-9,1836,1840,-4,DL,1935,N376NW,LGA,TPA,145,1010,15,30,2013-07-19T19:00:00Z
2013,9,4,1621,1625,-4,1811,1831,-20,DL,2231,N335NW,LGA,DTW,83,502,16,25,2013-09-04T20:00:00Z
2013,10,16,829,830,-1,1059,1055,4,DL,1843,N381DN,JFK,ATL,111,760,8,30,2013-10-16T12:00:00Z
2013,2,10,838,840,-2,1154,1151,3,UA,1626,N37287,EWR,SAN,352,2425,8,40,2013-02-10T13:00:00Z
2013,12,19,1802,1802,0,2131,2121,10,UA,571,N530UA,EWR,LAX,346,2454,18,2,2013-12-19T23:00:00Z
2013,10,27,1522,1515,7,1743,1810,-27,AA,320,N489AA,EWR,DFW,184,1372,15,15,2013-10-27T19:00:00Z
2013,5,19,2032,1840,112,2235,2050,105,EV,4348,N11137,EWR,MCI,149,1092,18,40,2013-05-19T22:00:00Z
2013,1,16,1520,1530,-10,1730,1725,5,AA,2223,N4XLAA,LGA,STL,164,888,15,30,2013-01-16T20:00:00Z
2013,2,20,2111,2045,26,16,2357,19,B6,677,N807JB,JFK,LAX,342,2475,20,45,2013-02-21T01:00:00Z
2013,3,4,2147,2155,-8,17,41,-24,B6,43,N658JB,JFK,MCO,135,944,21,55,2013-03-05T02:00:00Z
2013,3,26,1605,1610,-5,1743,1800,-17,AA,341,N438AA,LGA,ORD,111,733,16,10,2013-03-26T20:00:00Z
2013,5,25,924,930,-6,1255,1255,0,AA,179,N338AA,JFK,SFO,360,2586,9,30,2013-05-25T13:00:00Z
2013,7,15,1652,1630,22,1904,1939,-35,B6,423,N646JB,JFK,LAX,288,2475,16,30,2013-07-15T20:00:00Z
2013,2,4,1716,1720,-4,2036,2033,3,DL,1779,N359NW,LGA,FLL,177,1076,17,20,2013-02-04T22:00:00Z
2013,2,10,1327,1330,-3,1714,1705,9,WN,1078,N714CB,EWR,PHX,329,2133,13,30,2013-02-10T18:00:00Z
2013,8,18,1933,1930,3,2055,2050,5,EV,5769,N836AS,LGA,IAD,53,229,19,30,2013-08-18T23:00:00Z
2013,7,11,1345,1338,7,1623,1634,-11,B6,213,N558JB,JFK,LGB,310,2465,13,38,2013-07-11T17:00:00Z
2013,1,1,1539,1530,9,1904,1910,-6,AA,85,N342AA,JFK,SFO,360,2586,15,30,2013-01-01T20:00:00Z
2013,2,18,1806,1815,-9,1914,1958,-44,9E,4019,N8974C,JFK,RIC,45,288,18,15,2013-02-18T23:00:00Z
2013,1,16,1121,1100,21,1429,1350,39,UA,1525,N38446,EWR,LAS,327,2227,11,0,2013-01-16T16:00:00Z
2013,3,20,706,710,-4,1022,1022,0,B6,201,N517JB,JFK,FLL,176,1069,7,10,2013-03-20T11:00:00Z
2013,8,18,750,752,-2,908,913,-5,B6,2702,N192JB,JFK,BUF,54,301,7,52,2013-08-18T11:00:00Z
2013,5,20,1406,1327,39,1607,1545,22,F9,507,N213FR,LGA,DEN,207,1620,13,27,2013-05-20T17:00:00Z
2013,10,17,1906,1910,-4,2204,2149,15,DL,1729,N3734B,JFK,LAS,303,2248,19,10,2013-10-17T23:00:00Z
2013,9,22,557,600,-3,703,716,-13,EV,5716,N829AS,JFK,IAD,48,228,6,0,2013-09-22T10:00:00Z
2013,8,20,909,915,-6,1058,1115,-17,MQ,3565,N527MQ,LGA,CLT,82,544,9,15,2013-08-20T13:00:00Z
2013,12,20,1721,1725,-4,1829,1856,-27,EV,4571,N12552,EWR,ORF,53,284,17,25,2013-12-20T22:00:00Z
2013,2,8,720,715,5,1042,1035,7,AA,825,N3DGAA,JFK,FLL,162,1069,7,15,2013-02-08T12:00:00Z
2013,2,7,1500,1500,0,1653,1639,14,UA,685,N507UA,LGA,ORD,126,733,15,0,2013-02-07T20:00:00Z
2013,2,6,656,700,-4,1003,956,7,B6,203,N779JB,JFK,LAS,320,2248,7,0,2013-02-06T12:00:00Z
2013,12,12,844,845,-1,1157,1202,-5,UA,701,N490UA,EWR,IAH,211,1400,8,45,2013-12-12T13:00:00Z
2013,5,26,1150,1150,0,1256,1305,-9,MQ,3697,N507MQ,EWR,ORD,109,719,11,50,2013-05-26T15:00:00Z
2013,5,22,1940,1915,25,2252,2154,58,DL,245,N3768,JFK,PHX,284,2153,19,15,2013-05-22T23:00:00Z
2013,6,18,1903,1550,193,2146,1845,181,AA,763,N3DGAA,LGA,DFW,201,1389,15,50,2013-06-18T19:00:00Z
2013,7,29,1448,1445,3,1614,1616,-2,UA,1290,N31412,EWR,CLE,65,404,14,45,2013-07-29T18:00:00Z
2013,8,16,1604,1425,99,1726,1544,102,EV,5712,N830AS,JFK,IAD,43,228,14,25,2013-08-16T18:00:00Z
2013,10,21,840,845,-5,929,958,-29,9E,3841,N8683B,JFK,PHL,27,94,8,45,2013-10-21T12:00:00Z
2013,3,25,828,825,3,1112,1133,-21,B6,181,N646JB,JFK,SAN,320,2446,8,25,2013-03-25T12:00:00Z
2013,1,10,1056,1100,-4,1409,1425,-16,UA,642,N505UA,JFK,SFO,342,2586,11,0,2013-01-10T16:00:00Z
2013,12,13,1037,1040,-3,1335,1355,-20,AA,1599,N3KTAA,LGA,MIA,151,1096,10,40,2013-12-13T15:00:00Z
2013,6,3,753,756,-3,930,939,-9,EV,4099,N16976,EWR,STL,127,872,7,56,2013-06-03T11:00:00Z
2013,2,21,951,940,11,1119,1110,9,WN,376,N795SW,LGA,BNA,121,764,9,40,2013-02-21T14:00:00Z
2013,4,6,1411,1340,31,1533,1459,34,B6,602,N274JB,JFK,PWM,53,273,13,40,2013-04-06T17:00:00Z
2013,5,26,1543,1545,-2,1732,1807,-35,EV,5181,N604QX,EWR,ATL,93,746,15,45,2013-05-26T19:00:00Z
2013,8,8,741,745,-4,943,1000,-17,9E,3353,N901XJ,JFK,DTW,84,509,7,45,2013-08-08T11:00:00Z
2013,6,5,1055,1029,26,1343,1335,8,UA,1183,N15712,EWR,RSW,150,1068,10,29,2013-06-05T14:00:00Z
2013,12,20,1306,1215,51,1455,1416,39,EV,6030,N12924,EWR,CLT,88,529,12,15,2013-12-20T17:00:00Z
2013,7,29,759,805,-6,937,950,-13,9E,3611,N835AY,JFK,PIT,64,340,8,5,2013-07-29T12:00:00Z
2013,1,15,655,700,-5,831,832,-1,EV,3839,N14977,EWR,BNA,138,748,7,0,2013-01-15T12:00:00Z
2013,3,28,730,736,-6,1054,1115,-21,B6,643,N821JB,JFK,SFO,354,2586,7,36,2013-03-28T11:00:00Z
2013,8,23,940,940,0,1056,1110,-14,WN,102,N462WN,LGA,MDW,111,725,9,40,2013-08-23T13:00:00Z
2013,6,17,2356,2359,-3,322,345,-23,B6,701,N527JB,JFK,SJU,186,1598,23,59,2013-06-18T03:00:00Z
2013,7,12,1458,1455,3,1728,1701,27,9E,4120,N8444F,JFK,CLE,72,425,14,55,2013-07-12T18:00:00Z
2013,12,22,2309,2114,115,101,2304,117,EV,4672,N13914,EWR,STL,154,872,21,14,2013-12-23T02:00:00Z
2013,5,3,1933,1925,8,2234,2253,-19,DL,1643,N670DN,JFK,SEA,297,2422,19,25,2013-05-03T23:00:00Z
2013,12,11,948,947,1,1433,1430,3,B6,403,N556JB,JFK,SJU,201,1598,9,47,2013-12-11T14:00:00Z
2013,6,24,116,2129,227,204,2242,202,EV,4695,N12563,EWR,MHT,38,209,21,29,2013-06-25T01:00:00Z
2013,7,23,1934,1659,155,2132,1825,187,UA,244,N854UA,EWR,BOS,42,200,16,59,2013-07-23T20:00:00Z
2013,7,28,1243,1245,-2,1520,1530,-10,WN,3316,N786SW,EWR,HOU,196,1411,12,45,2013-07-28T16:00:00Z
2013,7,4,826,829,-3,952,1004,-12,MQ,3363,N816MQ,JFK,RDU,69,427,8,29,2013-07-04T12:00:00Z
2013,6,10,807,810,-3,1012,1029,-17,DL,27,N3761R,JFK,ATL,103,760,8,10,2013-06-10T12:00:00Z
2013,6,5,1357,1359,-2,1652,1714,-22,AA,677,N5BVAA,JFK,MIA,150,1089,13,59,2013-06-05T17:00:00Z
2013,8,14,1654,1705,-11,2026,2030,-4,UA,512,N508UA,JFK,SFO,338,2586,17,5,2013-08-14T21:00:00Z
2013,7,24,710,715,-5,952,1010,-18,VX,399,N642VA,JFK,LAX,315,2475,7,15,2013-07-24T11:00:00Z
2013,10,21,1710,1720,-10,1915,1920,-5,MQ,3556,N534MQ,LGA,DTW,90,502,17,20,2013-10-21T21:00:00Z
2013,6,7,1947,1939,8,2312,2318,-6,UA,1532,N35407,EWR,SFO,320,2565,19,39,2013-06-07T23:00:00Z
2013,9,29,2327,1942,225,153,2250,183,B6,1271,N659JB,LGA,FLL,129,1076,19,42,2013-09-29T23:00:00Z
2013,2,2,1500,1505,-5,1755,1820,-25,AA,759,N3BUAA,LGA,DFW,206,1389,15,5,2013-02-02T20:00:00Z
2013,5,14,1300,1309,-9,1416,1424,-8,B6,604,N183JB,JFK,PWM,54,273,13,9,2013-05-14T17:00:00Z
2013,8,14,2127,2130,-3,27,14,13,B6,1371,N537JB,LGA,FLL,146,1076,21,30,2013-08-15T01:00:00Z
2013,5,20,909,909,0,1147,1218,-31,UA,1626,N76523,EWR,SAN,309,2425,9,9,2013-05-20T13:00:00Z
2013,6,24,1902,1255,367,2020,1410,370,EV,6054,N17146,EWR,IAD,39,212,12,55,2013-06-24T16:00:00Z
2013,1,22,1800,1635,85,2029,1907,82,EV,4705,N12569,EWR,ATL,120,746,16,35,2013-01-22T21:00:00Z
2013,6,25,1635,1554,41,1840,1727,73,UA,1492,N38257,EWR,ORD,111,719,15,54,2013-06-25T19:00:00Z
2013,9,19,1553,1500,53,1654,1618,36,US,2185,N762US,LGA,DCA,40,214,15,0,2013-09-19T19:00:00Z
2013,3,4,1056,1100,-4,1216,1214,2,US,2171,N752US,LGA,DCA,44,214,11,0,2013-03-04T16:00:00Z
2013,1,29,1255,1301,-6,1348,1404,-16,EV,4129,N14558,EWR,DCA,37,199,13,1,2013-01-29T18:00:00Z
2013,6,14,2240,2030,130,2356,2156,120,9E,4191,N8423C,JFK,PHL,29,94,20,30,2013-06-15T00:00:00Z
2013,12,30,1616,1530,46,1928,1829,59,B6,83,N534JB,JFK,MCO,151,944,15,30,2013-12-30T20:00:00Z
2013,10,1,1356,1402,-6,1558,1605,-7,EV,4193,N18120,EWR,MSP,157,1008,14,2,2013-10-01T18:00:00Z
2013,9,15,1541,1530,11,1655,1715,-20,WN,1013,N715SW,LGA,STL,125,888,15,30,2013-09-15T19:00:00Z
2013,2,8,839,840,-1,1226,1204,22,UA,112,N58101,JFK,LAX,351,2475,8,40,2013-02-08T13:00:00Z
2013,3,23,1153,1200,-7,1307,1335,-28,WN,3955,N928WN,LGA,MDW,117,725,12,0,2013-03-23T16:00:00Z
2013,2,14,2255,2255,0,2348,2357,-9,B6,1018,N526JB,JFK,BOS,34,187,22,55,2013-02-15T03:00:00Z
2013,4,9,1838,1840,-2,2107,2138,-31,DL,1629,N394DA,JFK,LAS,304,2248,18,40,2013-04-09T22:00:00Z
2013,7,31,1722,1725,-3,1831,1850,-19,EV,4187,N11551,EWR,BNA,104,748,17,25,2013-07-31T21:00:00Z
2013,8,16,1928,1930,-2,2211,2224,-13,DL,1485,N3735D,LGA,MCO,136,950,19,30,2013-08-16T23:00:00Z
2013,6,6,2035,2034,1,9,30,-21,UA,1071,N17245,EWR,BQN,191,1585,20,34,2013-06-07T00:00:00Z
2013,12,9,2106,2005,61,2315,2203,72,EV,4368,N14904,EWR,DAY,104,533,20,5,2013-12-10T01:00:00Z
2013,8,14,1344,1345,-1,1636,1635,1,AA,753,N3KFAA,LGA,DFW,198,1389,13,45,2013-08-14T17:00:00Z
2013,11,25,555,600,-5,823,827,-4,DL,1377,N372DA,LGA,ATL,116,762,6,0,2013-11-25T11:00:00Z
2013,3,6,NA,1200,NA,NA,1430,NA,MQ,4658,N537MQ,LGA,ATL,NA,762,12,0,2013-03-06T17:00:00Z
2013,10,12,1820,1829,-9,1944,1958,-14,B6,2202,N203JB,JFK,BUF,49,301,18,29,2013-10-12T22:00:00Z
2013,7,22,NA,1500,NA,NA,1724,NA,EV,5199,N720EV,LGA,CHS,NA,641,15,0,2013-07-22T19:00:00Z
2013,10,10,845,840,5,1207,1145,22,UA,1401,N27722,EWR,MIA,151,1085,8,40,2013-10-10T12:00:00Z
2013,12,23,2113,2045,28,2334,2302,32,9E,4105,N8936A,LGA,GSP,114,610,20,45,2013-12-24T01:00:00Z
2013,7,10,2146,1959,107,2318,2140,98,DL,975,N917DE,LGA,PIT,54,335,19,59,2013-07-10T23:00:00Z
2013,12,18,2031,2012,19,2324,2312,12,UA,308,N410UA,EWR,IAH,183,1400,20,12,2013-12-19T01:00:00Z
2013,9,8,1808,1805,3,2038,2027,11,UA,485,N566UA,EWR,DEN,212,1605,18,5,2013-09-08T22:00:00Z
2013,3,25,806,810,-4,1126,1131,-5,DL,2143,N968DL,JFK,MIA,168,1089,8,10,2013-03-25T12:00:00Z
2013,1,30,1828,1830,-2,2145,2202,-17,UA,272,N560UA,JFK,SFO,340,2586,18,30,2013-01-30T23:00:00Z
2013,8,25,1025,1030,-5,1329,1350,-21,VX,23,N630VA,JFK,SFO,340,2586,10,30,2013-08-25T14:00:00Z
2013,6,21,842,750,52,1110,1030,40,AA,715,N566AA,LGA,DFW,173,1389,7,50,2013-06-21T11:00:00Z
2013,10,12,1404,1350,14,1638,1643,-5,B6,1783,N569JB,JFK,MCO,127,944,13,50,2013-10-12T17:00:00Z
2013,8,2,856,900,-4,1014,1016,-2,US,2140,N957UW,LGA,BOS,42,184,9,0,2013-08-02T13:00:00Z
2013,3,30,2128,2135,-7,32,50,-18,AA,185,N319AA,JFK,LAX,333,2475,21,35,2013-03-31T01:00:00Z
2013,11,19,951,1001,-10,1355,1322,33,UA,471,N520UA,EWR,SFO,350,2565,10,1,2013-11-19T15:00:00Z
2013,4,26,2026,1855,91,2203,2050,73,MQ,4649,N517MQ,LGA,MSP,138,1020,18,55,2013-04-26T22:00:00Z
2013,8,6,1652,1645,7,1803,1815,-12,WN,2625,N462WN,LGA,MDW,113,725,16,45,2013-08-06T20:00:00Z
2013,3,4,1952,1830,82,2138,2015,83,MQ,4674,N8EGMQ,LGA,CLE,66,419,18,30,2013-03-04T23:00:00Z
2013,8,19,1308,1255,13,1604,1545,19,UA,1641,N33132,EWR,MCO,156,937,12,55,2013-08-19T16:00:00Z
2013,4,22,934,938,-4,1233,1217,16,UA,486,N592UA,EWR,LAS,319,2227,9,38,2013-04-22T13:00:00Z
2013,8,12,1531,1530,1,1908,1855,13,AA,85,N382AA,JFK,SFO,372,2586,15,30,2013-08-12T19:00:00Z
2013,5,3,625,625,0,738,745,-7,WN,3493,N8325D,LGA,MDW,105,725,6,25,2013-05-03T10:00:00Z
2013,1,10,1814,1815,-1,2105,2032,33,EV,5054,N761ND,EWR,MSP,174,1008,18,15,2013-01-10T23:00:00Z
2013,4,16,NA,1305,NA,NA,1455,NA,MQ,4426,N725MQ,LGA,CMH,NA,479,13,5,2013-04-16T17:00:00Z
2013,2,20,828,830,-2,1053,1106,-13,F9,835,N201FR,LGA,DEN,236,1620,8,30,2013-02-20T13:00:00Z
2013,2,23,1251,1245,6,1352,1350,2,AA,1850,N3HRAA,JFK,BOS,41,187,12,45,2013-02-23T17:00:00Z
2013,8,30,1758,1740,18,2012,2035,-23,AA,145,N3CNAA,JFK,SAN,293,2446,17,40,2013-08-30T21:00:00Z
2013,5,18,1708,1700,8,1821,1827,-6,B6,24,N247JB,JFK,SYR,43,209,17,0,2013-05-18T21:00:00Z
2013,9,26,1624,1629,-5,1857,1919,-22,UA,1695,N13113,EWR,IAH,172,1400,16,29,2013-09-26T20:00:00Z
2013,8,21,742,745,-3,1024,959,25,DL,807,N366NB,EWR,ATL,123,746,7,45,2013-08-21T11:00:00Z
2013,5,18,1236,1114,82,1458,1349,69,B6,523,N712JB,EWR,MCO,124,937,11,14,2013-05-18T15:00:00Z
2013,5,3,807,811,-4,929,921,8,EV,4150,N12563,EWR,MHT,41,209,8,11,2013-05-03T12:00:00Z
2013,6,8,1559,1600,-1,1710,1720,-10,AA,854,N3HBAA,JFK,BOS,39,187,16,0,2013-06-08T20:00:00Z
2013,10,11,1025,1022,3,1127,1146,-19,EV,4187,N11193,EWR,BNA,101,748,10,22,2013-10-11T14:00:00Z
2013,8,5,1458,1455,3,1634,1645,-11,MQ,3359,N851MQ,JFK,RDU,66,427,14,55,2013-08-05T18:00:00Z
2013,8,6,1632,1620,12,1854,1902,-8,DL,843,N177DN,JFK,ATL,100,760,16,20,2013-08-06T20:00:00Z
2013,3,26,938,930,8,1152,1200,-8,9E,4065,N8623A,LGA,SDF,102,659,9,30,2013-03-26T13:00:00Z
2013,9,20,1227,1230,-3,1407,1422,-15,EV,4640,N13969,EWR,DAY,75,533,12,30,2013-09-20T16:00:00Z
2013,2,27,1020,1020,0,1327,1330,-3,AA,731,N3CFAA,LGA,DFW,207,1389,10,20,2013-02-27T15:00:00Z
2013,6,12,NA,2055,NA,NA,2230,NA,WN,579,N403WN,LGA,MDW,NA,725,20,55,2013-06-13T00:00:00Z
2013,2,11,2248,2159,49,2345,2300,45,EV,4519,N12201,EWR,BWI,39,169,21,59,2013-02-12T02:00:00Z
2013,11,25,1445,1404,41,1759,1703,56,UA,1232,N68453,EWR,IAH,208,1400,14,4,2013-11-25T19:00:00Z
2013,11,10,1715,1715,0,1922,1905,17,AA,345,N537AA,LGA,ORD,132,733,17,15,2013-11-10T22:00:00Z
2013,5,6,1228,1235,-7,1324,1351,-27,EV,4243,N16559,EWR,BTV,44,266,12,35,2013-05-06T16:00:00Z
2013,11,13,802,810,-8,937,955,-18,MQ,3272,N832MQ,LGA,CLE,62,419,8,10,2013-11-13T13:00:00Z
2013,1,17,1236,1240,-4,1440,1445,-5,DL,1131,N358NB,LGA,DTW,100,502,12,40,2013-01-17T17:00:00Z
2013,5,8,1654,1610,44,1949,1911,38,B6,369,N559JB,LGA,PBI,149,1035,16,10,2013-05-08T20:00:00Z
2013,1,13,652,700,-8,934,1015,-41,AA,2279,N3JUAA,LGA,MIA,146,1096,7,0,2013-01-13T12:00:00Z
2013,2,22,1422,1400,22,1530,1513,17,B6,602,N337JB,JFK,PWM,44,273,14,0,2013-02-22T19:00:00Z
2013,2,17,1712,1720,-8,1855,1905,-10,MQ,4479,N739MQ,LGA,RDU,66,431,17,20,2013-02-17T22:00:00Z
2013,2,26,705,601,64,956,859,57,UA,1627,N77258,EWR,PBI,146,1023,6,1,2013-02-26T11:00:00Z
2013,1,27,1601,1600,1,1841,1910,-29,B6,157,N597JB,JFK,MCO,130,944,16,0,2013-01-27T21:00:00Z
2013,5,23,2303,2129,94,208,26,102,UA,1692,N77295,EWR,MCO,154,937,21,29,2013-05-24T01:00:00Z
2013,12,4,1857,1905,-8,2027,2100,-33,9E,2931,N600LR,JFK,PIT,68,340,19,5,2013-12-05T00:00:00Z
2013,4,18,NA,700,NA,NA,831,NA,UA,583,NA,LGA,ORD,NA,733,7,0,2013-04-18T11:00:00Z
2013,10,13,1931,1845,46,2043,2029,14,EV,5274,N615QX,LGA,BNA,104,764,18,45,2013-10-13T22:00:00Z
2013,8,1,1929,1710,139,2212,2005,127,AA,257,N5EAAA,JFK,LAS,307,2248,17,10,2013-08-01T21:00:00Z
2013,6,26,NA,1445,NA,NA,1614,NA,UA,294,NA,EWR,CLE,NA,404,14,45,2013-06-26T18:00:00Z
2013,10,28,1102,1110,-8,1403,1417,-14,DL,1875,N316NB,LGA,TPA,142,1010,11,10,2013-10-28T15:00:00Z
2013,5,19,1243,1230,13,1419,1414,5,EV,4536,N12996,EWR,CMH,74,463,12,30,2013-05-19T16:00:00Z
2013,11,24,1705,1659,6,1850,1858,-8,DL,1518,N389DA,EWR,DTW,89,488,16,59,2013-11-24T21:00:00Z
2013,6,22,1453,1455,-2,1742,1710,32,DL,127,N342NB,JFK,DTW,135,509,14,55,2013-06-22T18:00:00Z
2013,5,28,1255,1300,-5,1510,1519,-9,EV,4898,N691CA,EWR,ATL,102,746,13,0,2013-05-28T17:00:00Z
2013,2,10,1818,1829,-11,1956,2032,-36,US,1973,N123UW,EWR,CLT,78,529,18,29,2013-02-10T23:00:00Z
2013,9,26,1611,1615,-4,1837,1823,14,DL,1619,N927DA,LGA,MSP,154,1020,16,15,2013-09-26T20:00:00Z
2013,7,22,1534,1535,-1,1908,1850,18,B6,1729,N624JB,JFK,RSW,144,1074,15,35,2013-07-22T19:00:00Z
2013,1,24,703,710,-7,1147,1203,-16,B6,715,N523JB,JFK,SJU,195,1598,7,10,2013-01-24T12:00:00Z
2013,3,27,1323,1325,-2,1633,1650,-17,VX,411,N633VA,JFK,LAX,350,2475,13,25,2013-03-27T17:00:00Z
2013,6,19,1951,1930,21,2215,2215,0,DL,2041,N333NW,JFK,ATL,105,760,19,30,2013-06-19T23:00:00Z
2013,3,10,1318,1325,-7,1519,1505,14,MQ,4475,N723MQ,LGA,RDU,64,431,13,25,2013-03-10T17:00:00Z
2013,9,23,1221,1224,-3,1323,1336,-13,UA,628,N809UA,EWR,BOS,42,200,12,24,2013-09-23T16:00:00Z
2013,4,9,852,900,-8,1138,1225,-47,AA,1,N328AA,JFK,LAX,321,2475,9,0,2013-04-09T13:00:00Z
2013,1,30,923,929,-6,1439,1427,12,B6,215,N635JB,EWR,SJU,194,1608,9,29,2013-01-30T14:00:00Z
2013,9,18,2105,2110,-5,2208,2222,-14,UA,1066,N25705,EWR,BOS,46,200,21,10,2013-09-19T01:00:00Z
2013,3,13,1951,2000,-9,2142,2150,-8,EV,5038,N716EV,LGA,BHM,121,866,20,0,2013-03-14T00:00:00Z
2013,8,9,2205,1900,185,17,2132,165,DL,947,N981DL,LGA,ATL,103,762,19,0,2013-08-09T23:00:00Z
2013,10,14,1450,1455,-5,1635,1645,-10,MQ,2815,N660MQ,JFK,CLE,75,425,14,55,2013-10-14T18:00:00Z
2013,3,1,1242,1245,-3,1340,1350,-10,AA,1850,N3ARAA,JFK,BOS,40,187,12,45,2013-03-01T17:00:00Z
2013,1,21,1459,1500,-1,1758,1837,-39,DL,963,N721TW,JFK,LAX,333,2475,15,0,2013-01-21T20:00:00Z
2013,1,28,835,840,-5,948,1003,-15,9E,3422,N909XJ,JFK,BOS,40,187,8,40,2013-01-28T13:00:00Z
2013,9,1,1424,1430,-6,1725,1735,-10,B6,301,N606JB,JFK,FLL,144,1069,14,30,2013-09-01T18:00:00Z
2013,5,23,806,640,86,910,756,74,EV,4533,N33182,EWR,BUF,48,282,6,40,2013-05-23T10:00:00Z
2013,10,10,625,630,-5,814,839,-25,EV,4393,N14923,EWR,IND,87,645,6,30,2013-10-10T10:00:00Z
2013,10,14,746,748,-2,935,945,-10,B6,1273,N229JB,JFK,CHS,92,636,7,48,2013-10-14T11:00:00Z
2013,12,26,654,655,-1,828,804,24,B6,318,N249JB,JFK,BOS,40,187,6,55,2013-12-26T11:00:00Z
2013,7,3,2016,1930,46,2316,2232,44,DL,1435,N966DL,LGA,TPA,134,1010,19,30,2013-07-03T23:00:00Z
2013,4,28,1351,1400,-9,1510,1506,4,US,2130,N959UW,LGA,BOS,35,184,14,0,2013-04-28T18:00:00Z
2013,6,25,641,641,0,919,940,-21,UA,1701,N37456,EWR,FLL,137,1065,6,41,2013-06-25T10:00:00Z
2013,12,2,1448,1450,-2,1725,1755,-30,AA,320,N542AA,EWR,DFW,197,1372,14,50,2013-12-02T19:00:00Z
2013,2,1,1122,1130,-8,1441,1430,11,DL,695,N933DL,JFK,MCO,161,944,11,30,2013-02-01T16:00:00Z
2013,10,31,1834,1830,4,2154,2138,16,B6,201,N663JB,JFK,FLL,156,1069,18,30,2013-10-31T22:00:00Z
2013,2,4,1731,1745,-14,2019,2042,-23,B6,391,N517JB,LGA,MCO,146,950,17,45,2013-02-04T22:00:00Z
2013,3,25,2043,1956,47,2200,2115,45,EV,4258,N14952,EWR,IAD,47,212,19,56,2013-03-25T23:00:00Z
2013,4,27,942,945,-3,1117,1124,-7,B6,885,N265JB,JFK,RDU,71,427,9,45,2013-04-27T13:00:00Z
2013,6,1,900,900,0,1146,1225,-39,AA,1,N328AA,JFK,LAX,327,2475,9,0,2013-06-01T13:00:00Z
2013,8,9,2323,2220,63,31,2335,56,EV,5169,N608QX,LGA,BTV,44,258,22,20,2013-08-10T02:00:00Z
2013,7,12,1357,1400,-3,1529,1512,17,US,2177,N762US,LGA,DCA,44,214,14,0,2013-07-12T18:00:00Z
2013,3,23,902,850,12,1200,1201,-1,UA,1077,N73256,EWR,MIA,148,1085,8,50,2013-03-23T12:00:00Z
2013,9,13,720,730,-10,1011,1045,-34,VX,183,N842VA,EWR,SFO,337,2565,7,30,2013-09-13T11:00:00Z
2013,2,16,1651,1645,6,1749,1755,-6,US,1896,N954UW,LGA,PHL,39,96,16,45,2013-02-16T21:00:00Z
2013,9,29,1711,1720,-9,1932,1920,12,MQ,3556,N8EGMQ,LGA,DTW,87,502,17,20,2013-09-29T21:00:00Z
2013,3,24,803,810,-7,1005,1020,-15,DL,2119,N968DL,LGA,MSP,155,1020,8,10,2013-03-24T12:00:00Z
2013,9,13,1940,1945,-5,2247,2305,-18,DL,1768,N67171,JFK,SLC,255,1990,19,45,2013-09-13T23:00:00Z
2013,6,26,1748,1500,168,2102,1758,184,B6,83,N597JB,JFK,MCO,138,944,15,0,2013-06-26T19:00:00Z
2013,9,22,732,735,-3,1017,1031,-14,DL,183,N713TW,JFK,SEA,317,2422,7,35,2013-09-22T11:00:00Z
2013,2,11,617,601,16,951,918,33,UA,1030,N14121,JFK,LAX,361,2475,6,1,2013-02-11T11:00:00Z
2013,5,20,1157,1200,-3,1427,1434,-7,DL,1947,N676DL,LGA,ATL,109,762,12,0,2013-05-20T16:00:00Z
2013,10,3,1121,1125,-4,1420,1425,-5,UA,703,N560UA,JFK,LAX,340,2475,11,25,2013-10-03T15:00:00Z
2013,5,21,2138,1955,103,2354,2253,61,9E,3450,N907XJ,JFK,JAX,107,828,19,55,2013-05-21T23:00:00Z
2013,3,27,1544,1545,-1,1824,1837,-13,UA,1593,N27205,EWR,MCO,140,937,15,45,2013-03-27T19:00:00Z
2013,2,24,801,804,-3,1100,1129,-29,UA,397,N525UA,JFK,SFO,339,2586,8,4,2013-02-24T13:00:00Z
2013,9,15,1307,1300,7,1418,1419,-1,EV,5797,N22909,EWR,RIC,48,277,13,0,2013-09-15T17:00:00Z
